"Project-Roll-Frame","Date","Publisher","Scale","sortOrder","Physical Item Location","Rights","County#1","State#1","1:24000 USGS Topo Quad Name#1#1","1:24000 USGS Topo Quad Name Authority#1#1","1:24000 USGS Topo Quad Name#1#10","1:24000 USGS Topo Quad Name Authority#1#10","1:24000 USGS Topo Quad Name#1#11","1:24000 USGS Topo Quad Name Authority#1#11","1:24000 USGS Topo Quad Name#1#12","1:24000 USGS Topo Quad Name Authority#1#12","1:24000 USGS Topo Quad Name#1#13","1:24000 USGS Topo Quad Name Authority#1#13","1:24000 USGS Topo Quad Name#1#14","1:24000 USGS Topo Quad Name Authority#1#14","1:24000 USGS Topo Quad Name#1#15","1:24000 USGS Topo Quad Name Authority#1#15","1:24000 USGS Topo Quad Name#1#16","1:24000 USGS Topo Quad Name Authority#1#16","1:24000 USGS Topo Quad Name#1#2","1:24000 USGS Topo Quad Name Authority#1#2","1:24000 USGS Topo Quad Name#1#3","1:24000 USGS Topo Quad Name Authority#1#3","1:24000 USGS Topo Quad Name#1#4","1:24000 USGS Topo Quad Name Authority#1#4","1:24000 USGS Topo Quad Name#1#5","1:24000 USGS Topo Quad Name Authority#1#5","1:24000 USGS Topo Quad Name#1#6","1:24000 USGS Topo Quad Name Authority#1#6","1:24000 USGS Topo Quad Name#1#7","1:24000 USGS Topo Quad Name Authority#1#7","1:24000 USGS Topo Quad Name#1#8","1:24000 USGS Topo Quad Name Authority#1#8","1:24000 USGS Topo Quad Name#1#9","1:24000 USGS Topo Quad Name Authority#1#9","Landmark#1#1","Landmark Authority#1#1","County#2","State#2","1:24000 USGS Topo Quad Name#2#1","1:24000 USGS Topo Quad Name Authority#2#1","1:24000 USGS Topo Quad Name#2#2","1:24000 USGS Topo Quad Name Authority#2#2","1:24000 USGS Topo Quad Name#2#3","1:24000 USGS Topo Quad Name Authority#2#3","1:24000 USGS Topo Quad Name#2#4","1:24000 USGS Topo Quad Name Authority#2#4","Landmark#2#1","Landmark Authority#2#1","County#3","State#3","1:24000 USGS Topo Quad Name#3#1","1:24000 USGS Topo Quad Name Authority#3#1","1:24000 USGS Topo Quad Name#3#2","1:24000 USGS Topo Quad Name Authority#3#2","1:24000 USGS Topo Quad Name#3#3","1:24000 USGS Topo Quad Name Authority#3#3","County#4","State#4","1:24000 USGS Topo Quad Name#4#1","1:24000 USGS Topo Quad Name Authority#4#1","Center Point Latitude#1","Center Point Longitude#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL","lnexp_IMAGEURL:1","lnexp_IMAGEURL:8"
"YE 29-11","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Vallery","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Adena Oil Field","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 7 13","-103 50 50","42143","4669","ye029011.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42143~232136","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029011.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029011.jp2&width=5271&height=4257&x=0&y=0&resolution=6&level=0"
"YE 29-13","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Lamb","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fort Morgan Oil Field","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 8 41","-103 50 47","42144","4669","ye029013.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42144~232135","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029013.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029013.jp2&width=5245&height=4289&x=0&y=0&resolution=6&level=0"
"YE 29-15","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Lamb","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fort Morgan Oil Field","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 10 16","-103 50 54","42145","4669","ye029015.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42145~232134","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029015.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029015.jp2&width=5238&height=4232&x=0&y=0&resolution=6&level=0"
"YE 29-17","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Lamb","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sand Arroyo Creek","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 12 7","-103 50 58","42146","4669","ye029017.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42146~232133","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029017.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029017.jp2&width=5254&height=4259&x=0&y=0&resolution=6&level=0"
"YE 29-23","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Fort Morgan","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","McFarland Pond","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 17 18","-103 50 42","42147","4669","ye029023.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42147~232132","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029023.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029023.jp2&width=5257&height=4283&x=0&y=0&resolution=6&level=0"
"YE 29-25","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Fort Morgan","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","McFarland Pond","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 19 8","-103 50 49","42148","4669","ye029025.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42148~232131","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029025.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029025.jp2&width=5269&height=4245&x=0&y=0&resolution=6&level=0"
"YE 29-27","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Fort Morgan","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mason Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 20 50","-103 50 53","42149","4669","ye029027.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42149~232130","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029027.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029027.jp2&width=5233&height=4218&x=0&y=0&resolution=6&level=0"
"YE 29-29","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mason Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 22 31","-103 50 48","42150","4669","ye029029.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42150~232129","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029029.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029029.jp2&width=5253&height=4226&x=0&y=0&resolution=6&level=0"
"YE 29-31","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Porter Canyon","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 24 12","-103 50 47","42151","4669","ye029031.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42151~232128","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029031.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029031.jp2&width=5273&height=4247&x=0&y=0&resolution=6&level=0"
"YE 29-33","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mac Rae Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 25 51","-103 50 46","42152","4669","ye029033.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42152~232127","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029033.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029033.jp2&width=5259&height=4253&x=0&y=0&resolution=6&level=0"
"YE 29-35","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mac Rae Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 27 27","-103 50 41","42153","4669","ye029035.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42153~232126","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029035.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029035.jp2&width=5248&height=4229&x=0&y=0&resolution=6&level=0"
"YE 29-37","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Allan Canyon","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 29 16","-103 50 37","42154","4669","ye029037.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42154~232125","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029037.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029037.jp2&width=5255&height=4243&x=0&y=0&resolution=6&level=0"
"YE 29-39","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Raymer","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sterling Spring","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 30 49","-103 50 31","42155","4669","ye029039.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42155~232124","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye029039.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye029039.jp2&width=5264&height=4230&x=0&y=0&resolution=6&level=0"
"YE 30-27","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Raymer","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mac Rae Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 31 3","-103 48 8","42156","4669","ye030027.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42156~232123","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye030027.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye030027.jp2&width=5253&height=4227&x=0&y=0&resolution=6&level=0"
"YE 30-29","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Spring Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 29 21","-103 48 7","42157","4669","ye030029.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42157~232122","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye030029.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye030029.jp2&width=5260&height=4241&x=0&y=0&resolution=6&level=0"
"YE 30-31","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Spring Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 27 42","-103 48 16","42158","4669","ye030031.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42158~232121","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye030031.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye030031.jp2&width=5253&height=4250&x=0&y=0&resolution=6&level=0"
"YE 30-33","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Spring Dam","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 26 6","-103 48 0","42159","4669","ye030033.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42159~232120","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye030033.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye030033.jp2&width=5260&height=4220&x=0&y=0&resolution=6&level=0"
"YE 30-35","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jackpot Ditch","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 24 27","-103 48 13","42160","4669","ye030035.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42160~232119","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye030035.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye030035.jp2&width=5240&height=4234&x=0&y=0&resolution=6&level=0"
"YE 30-37","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Peace Valley School","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Moon Canyon","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 22 54","-103 48 7","42161","4669","ye030037.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42161~232118","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye030037.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye030037.jp2&width=5253&height=4221&x=0&y=0&resolution=6&level=0"
"YE 30-39","1937-07-08","Agricultural Adjustment Administration","1:20,000","","Jerry Crail Johnson Earth Sciences & Map Library https://www.colorado.edu/libraries/libraries/earth-sciences-and-map-library","https://rightsstatements.org/page/NoC-US/1.0/?language=en","","Colorado","Fort Morgan","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Moon Canyon","USGS Geographic Names Information System (GNIS)","Morgan","","","","","","","","","","","","","","","","","","","","","","","","40 21 22","-103 48 6","42162","4669","ye030039.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~17~17~42162~232117","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size1/UCBOULDERCB1~17~17/4669/ye030039.jpg","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/JP2K/UCBOULDERCB1~17~17/4669/ye030039.jp2&width=5260&height=4220&x=0&y=0&resolution=6&level=0"
