"Project-Roll-Frame","Date","Publisher","Scale","sortOrder","Physical Item Location","Rights","County#1","State#1","1:24000 USGS Topo Quad Name#1#1","1:24000 USGS Topo Quad Name Authority#1#1","1:24000 USGS Topo Quad Name#1#10","1:24000 USGS Topo Quad Name Authority#1#10","1:24000 USGS Topo Quad Name#1#11","1:24000 USGS Topo Quad Name Authority#1#11","1:24000 USGS Topo Quad Name#1#12","1:24000 USGS Topo Quad Name Authority#1#12","1:24000 USGS Topo Quad Name#1#13","1:24000 USGS Topo Quad Name Authority#1#13","1:24000 USGS Topo Quad Name#1#14","1:24000 USGS Topo Quad Name Authority#1#14","1:24000 USGS Topo Quad Name#1#15","1:24000 USGS Topo Quad Name Authority#1#15","1:24000 USGS Topo Quad Name#1#16","1:24000 USGS Topo Quad Name Authority#1#16","1:24000 USGS Topo Quad Name#1#2","1:24000 USGS Topo Quad Name Authority#1#2","1:24000 USGS Topo Quad Name#1#3","1:24000 USGS Topo Quad Name Authority#1#3","1:24000 USGS Topo Quad Name#1#4","1:24000 USGS Topo Quad Name Authority#1#4","1:24000 USGS Topo Quad Name#1#5","1:24000 USGS Topo Quad Name Authority#1#5","1:24000 USGS Topo Quad Name#1#6","1:24000 USGS Topo Quad Name Authority#1#6","1:24000 USGS Topo Quad Name#1#7","1:24000 USGS Topo Quad Name Authority#1#7","1:24000 USGS Topo Quad Name#1#8","1:24000 USGS Topo Quad Name Authority#1#8","1:24000 USGS Topo Quad Name#1#9","1:24000 USGS Topo Quad Name Authority#1#9","Landmark#1#1","Landmark Authority#1#1","County#2","State#2","1:24000 USGS Topo Quad Name#2#1","1:24000 USGS Topo Quad Name Authority#2#1","1:24000 USGS Topo Quad Name#2#2","1:24000 USGS Topo Quad Name Authority#2#2","1:24000 USGS Topo Quad Name#2#3","1:24000 USGS Topo Quad Name Authority#2#3","1:24000 USGS Topo Quad Name#2#4","1:24000 USGS Topo Quad Name Authority#2#4","Landmark#2#1","Landmark Authority#2#1","County#3","State#3","1:24000 USGS Topo Quad Name#3#1","1:24000 USGS Topo Quad Name Authority#3#1","1:24000 USGS Topo Quad Name#3#2","1:24000 USGS Topo Quad Name Authority#3#2","1:24000 USGS Topo Quad Name#3#3","1:24000 USGS Topo Quad Name Authority#3#3","County#4","State#4","1:24000 USGS Topo Quad Name#4#1","1:24000 USGS Topo Quad Name Authority#4#1","Center Point Latitude#1","Center Point Longitude#1","ln_RECORDID","lnexp_MEDIAFILENAME"
"YL 40-85","9/14/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","El Paso","Colorado","Manitou Springs","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kineo Mountain","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 47 12","-104 55 38","40214","yl040085.jpg"
"YL 40-83","9/14/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","El Paso","Colorado","Manitou Springs","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mount Arthur","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 48 54","-104 55 42","40213","yl040083.jpg"
"YL 41-01","9/14/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","El Paso","Colorado","Mount Big Chief","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Blue Mountain","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 41 2","-104 55 7","40219","yl041001.jpg"
"YL 40-93","9/14/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","El Paso","Colorado","Mount Big Chief","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Blue Mountain","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 41 11","-104 55 18","40218","yl040093.jpg"
"YL 40-91","9/14/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","El Paso","Colorado","Mount Big Chief","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gray Back Peak","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 42 48","-104 55 13","40217","yl040091.jpg"
"YM 42-173","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Pueblo","Colorado","Stone City","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Booth Gulch","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 23 2","-104 47 49","40453","ym042173.jpg"
"YM 42-200","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Pueblo","Colorado","Swallows","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Teller Ditch","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 20 40","-104 46 4","40454","ym042200.jpg"
"YM 42-139","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Huerfano","Colorado","Huerfano Butte","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Clark Reservoir Number 1","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","37 50 33","-104 48 20","40594","ym042139.jpg"
"YM 42-140","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Huerfano","Colorado","Huerfano Butte","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Clark Reservoir Number 2","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","37 51 28","-104 48 11","40595","ym042140.jpg"
"YM 42-142","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Huerfano","Colorado","Colorado City","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Little Graneros Creek","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","37 53 24","-104 48 3","40596","ym042142.jpg"
"YM 42-144","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Pueblo","Colorado","Colorado City","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bonnie Meade Reservoir","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","37 55 11","-104 48 11","40597","ym042144.jpg"
"YM 42-146","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Pueblo","Colorado","Colorado City","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Graneros Gorge","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","37 56 59","-104 47 58","40598","ym042146.jpg"
"YM 42-147","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Pueblo","Colorado","Colorado City","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Graneros Creek","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","37 57 59","-104 48 0","40599","ym042147.jpg"
"YM 42-149","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Pueblo","Colorado","Colorado City","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Scroggs Arroyo","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","37 59 48","-104 48 14","40600","ym042149.jpg"
"YM 42-151","9/18/1937","Agricultural Adjustment Administration","1:20,000","","http://ucblibraries.colorado.edu/map/aerialphotos.htm","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html","Pueblo","Colorado","Muldoon Hill","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Burnt Mill","USGS Geographic Names Information System (GNIS)","","","","","","","","","","","","","","","","","","","","","","","","","38 1 46","-104 48 21","40601","ym042151.jpg"
